1.253333389759063721e-01,7.419999837875366211e-01,7.954999804496765137e-01,8.146666884422302246e-01,8.221666812896728516e-01,8.223333358764648438e-01,8.243333101272583008e-01,8.251666426658630371e-01,8.253333568572998047e-01,8.253333568572998047e-01,8.266666531562805176e-01,8.346666693687438965e-01,8.348333239555358887e-01,8.353333473205566406e-01,8.366666436195373535e-01,8.364999890327453613e-01,8.366666436195373535e-01,8.368333578109741211e-01,8.366666436195373535e-01,8.374999761581420898e-01,8.374999761581420898e-01,0.000000000000000000e+00
9.899999946355819702e-02,7.648333311080932617e-01,7.979999780654907227e-01,8.105000257492065430e-01,8.134999871253967285e-01,8.153333067893981934e-01,8.140000104904174805e-01,8.125000000000000000e-01,8.133333325386047363e-01,8.109999895095825195e-01,8.103333115577697754e-01,8.126666545867919922e-01,8.121666908264160156e-01,8.118333220481872559e-01,8.116666674613952637e-01,8.118333220481872559e-01,8.121666908264160156e-01,8.121666908264160156e-01,8.119999766349792480e-01,8.113333582878112793e-01,8.116666674613952637e-01,0.000000000000000000e+00
1.324999928474426270e-01,7.868333458900451660e-01,8.026666641235351562e-01,8.118333220481872559e-01,8.134999871253967285e-01,8.169999718666076660e-01,8.171666860580444336e-01,8.186666369438171387e-01,8.183333277702331543e-01,8.178333044052124023e-01,8.174999952316284180e-01,8.191666603088378906e-01,8.184999823570251465e-01,8.178333044052124023e-01,8.169999718666076660e-01,8.173333406448364258e-01,8.171666860580444336e-01,8.169999718666076660e-01,8.169999718666076660e-01,8.171666860580444336e-01,8.171666860580444336e-01,0.000000000000000000e+00
5.966666713356971741e-02,7.861666679382324219e-01,8.153333067893981934e-01,8.161666393280029297e-01,8.190000057220458984e-01,8.208333253860473633e-01,8.190000057220458984e-01,8.193333148956298828e-01,8.208333253860473633e-01,8.191666603088378906e-01,8.184999823570251465e-01,8.218333125114440918e-01,8.226666450500488281e-01,8.233333230018615723e-01,8.221666812896728516e-01,8.226666450500488281e-01,8.226666450500488281e-01,8.226666450500488281e-01,8.228333592414855957e-01,8.221666812896728516e-01,8.220000267028808594e-01,0.000000000000000000e+00
1.094999983906745911e-01,7.799999713897705078e-01,8.018333315849304199e-01,8.088333606719970703e-01,8.141666650772094727e-01,8.166666626930236816e-01,8.186666369438171387e-01,8.188333511352539062e-01,8.198333382606506348e-01,8.208333253860473633e-01,8.209999799728393555e-01,8.280000090599060059e-01,8.309999704360961914e-01,8.323333263397216797e-01,8.324999809265136719e-01,8.320000171661376953e-01,8.316666483879089355e-01,8.323333263397216797e-01,8.321666717529296875e-01,8.316666483879089355e-01,8.318333625793457031e-01,0.000000000000000000e+00
6.366666406393051147e-02,7.443333268165588379e-01,7.658333182334899902e-01,7.801666855812072754e-01,7.860000133514404297e-01,7.900000214576721191e-01,7.919999957084655762e-01,7.931666374206542969e-01,7.950000166893005371e-01,7.973333597183227539e-01,7.979999780654907227e-01,8.076666593551635742e-01,8.094999790191650391e-01,8.100000023841857910e-01,8.096666932106018066e-01,8.101666569709777832e-01,8.108333349227905273e-01,8.109999895095825195e-01,8.111666440963745117e-01,8.111666440963745117e-01,8.109999895095825195e-01,0.000000000000000000e+00
1.308999955654144287e-01,8.173333406448364258e-01,8.224999904632568359e-01,8.230000138282775879e-01,8.215000033378601074e-01,8.201666474342346191e-01,8.196666836738586426e-01,8.209999799728393555e-01,8.215000033378601074e-01,8.238333463668823242e-01,8.218333125114440918e-01,8.228333592414855957e-01,8.224999904632568359e-01,8.223333358764648438e-01,8.231666684150695801e-01,8.220000267028808594e-01,8.223333358764648438e-01,8.226666450500488281e-01,8.224999904632568359e-01,8.223333358764648438e-01,8.223333358764648438e-01,1.000000000000000000e+00
1.010999977588653564e-01,8.281666636466979980e-01,8.318333625793457031e-01,8.313333392143249512e-01,8.326666951179504395e-01,8.318333625793457031e-01,8.326666951179504395e-01,8.338333368301391602e-01,8.356666564941406250e-01,8.374999761581420898e-01,8.366666436195373535e-01,8.374999761581420898e-01,8.379999995231628418e-01,8.370000123977661133e-01,8.374999761581420898e-01,8.373333215713500977e-01,8.371666669845581055e-01,8.364999890327453613e-01,8.366666436195373535e-01,8.366666436195373535e-01,8.366666436195373535e-01,1.000000000000000000e+00
5.770000070333480835e-02,8.280000090599060059e-01,8.306666612625122070e-01,8.324999809265136719e-01,8.311666846275329590e-01,8.323333263397216797e-01,8.324999809265136719e-01,8.331666588783264160e-01,8.336666822433471680e-01,8.345000147819519043e-01,8.356666564941406250e-01,8.361666798591613770e-01,8.364999890327453613e-01,8.366666436195373535e-01,8.373333215713500977e-01,8.370000123977661133e-01,8.370000123977661133e-01,8.368333578109741211e-01,8.371666669845581055e-01,8.368333578109741211e-01,8.368333578109741211e-01,1.000000000000000000e+00
1.313000023365020752e-01,8.161666393280029297e-01,8.206666707992553711e-01,8.205000162124633789e-01,8.191666603088378906e-01,8.201666474342346191e-01,8.208333253860473633e-01,8.211666941642761230e-01,8.203333616256713867e-01,8.201666474342346191e-01,8.201666474342346191e-01,8.190000057220458984e-01,8.190000057220458984e-01,8.195000290870666504e-01,8.201666474342346191e-01,8.201666474342346191e-01,8.198333382606506348e-01,8.196666836738586426e-01,8.198333382606506348e-01,8.198333382606506348e-01,8.199999928474426270e-01,1.000000000000000000e+00
1.164000034332275391e-01,8.096666932106018066e-01,8.130000233650207520e-01,8.133333325386047363e-01,8.128333091735839844e-01,8.148333430290222168e-01,8.136666417121887207e-01,8.141666650772094727e-01,8.153333067893981934e-01,8.161666393280029297e-01,8.151666522026062012e-01,8.159999847412109375e-01,8.168333172798156738e-01,8.166666626930236816e-01,8.173333406448364258e-01,8.171666860580444336e-01,8.176666498184204102e-01,8.178333044052124023e-01,8.186666369438171387e-01,8.184999823570251465e-01,8.188333511352539062e-01,1.000000000000000000e+00
9.860000014305114746e-02,8.190000057220458984e-01,8.209999799728393555e-01,8.208333253860473633e-01,8.228333592414855957e-01,8.236666917800903320e-01,8.255000114440917969e-01,8.236666917800903320e-01,8.243333101272583008e-01,8.248333334922790527e-01,8.245000243186950684e-01,8.240000009536743164e-01,8.245000243186950684e-01,8.246666789054870605e-01,8.245000243186950684e-01,8.241666555404663086e-01,8.238333463668823242e-01,8.240000009536743164e-01,8.238333463668823242e-01,8.236666917800903320e-01,8.234999775886535645e-01,1.000000000000000000e+00
1.193000003695487976e-01,8.068333268165588379e-01,8.223333358764648438e-01,8.246666789054870605e-01,8.236666917800903320e-01,8.245000243186950684e-01,8.248333334922790527e-01,8.256666660308837891e-01,8.245000243186950684e-01,8.246666789054870605e-01,8.240000009536743164e-01,8.234999775886535645e-01,8.240000009536743164e-01,8.238333463668823242e-01,8.243333101272583008e-01,8.243333101272583008e-01,8.243333101272583008e-01,8.238333463668823242e-01,8.238333463668823242e-01,8.238333463668823242e-01,8.238333463668823242e-01,1.000000000000000000e+00
6.883333623409271240e-02,7.583333253860473633e-01,8.071666955947875977e-01,8.311666846275329590e-01,8.463333249092102051e-01,8.544999957084655762e-01,8.633333444595336914e-01,8.713333606719970703e-01,8.809999823570251465e-01,8.926666378974914551e-01,9.008333086967468262e-01,9.096666574478149414e-01,9.118333458900451660e-01,9.118333458900451660e-01,9.128333330154418945e-01,9.136666655540466309e-01,9.141666889190673828e-01,9.144999980926513672e-01,9.146666526794433594e-01,9.153333306312561035e-01,9.151666760444641113e-01,0.000000000000000000e+00
2.899999916553497314e-02,8.173333406448364258e-01,8.326666951179504395e-01,8.379999995231628418e-01,8.396666646003723145e-01,8.429999947547912598e-01,8.466666936874389648e-01,8.473333120346069336e-01,8.478333353996276855e-01,8.471666574478149414e-01,8.470000028610229492e-01,8.470000028610229492e-01,8.463333249092102051e-01,8.470000028610229492e-01,8.466666936874389648e-01,8.464999794960021973e-01,8.463333249092102051e-01,8.466666936874389648e-01,8.468333482742309570e-01,8.468333482742309570e-01,8.464999794960021973e-01,1.000000000000000000e+00
3.139999881386756897e-02,7.885000109672546387e-01,8.224999904632568359e-01,8.320000171661376953e-01,8.316666483879089355e-01,8.353333473205566406e-01,8.364999890327453613e-01,8.376666903495788574e-01,8.374999761581420898e-01,8.368333578109741211e-01,8.368333578109741211e-01,8.353333473205566406e-01,8.345000147819519043e-01,8.339999914169311523e-01,8.336666822433471680e-01,8.338333368301391602e-01,8.335000276565551758e-01,8.335000276565551758e-01,8.333333134651184082e-01,8.331666588783264160e-01,8.331666588783264160e-01,1.000000000000000000e+00
1.017000004649162292e-01,6.644999980926513672e-01,7.103333473205566406e-01,7.261666655540466309e-01,7.303333282470703125e-01,7.361666560173034668e-01,7.379999756813049316e-01,7.401666641235351562e-01,7.418333292007446289e-01,7.440000176429748535e-01,7.480000257492065430e-01,7.486666440963745117e-01,7.486666440963745117e-01,7.484999895095825195e-01,7.484999895095825195e-01,7.476666569709777832e-01,7.473333477973937988e-01,7.475000023841857910e-01,7.476666569709777832e-01,7.476666569709777832e-01,7.478333115577697754e-01,1.000000000000000000e+00
8.333333581686019897e-02,8.021666407585144043e-01,8.439999818801879883e-01,8.543333411216735840e-01,8.601666688919067383e-01,8.615000247955322266e-01,8.618333339691162109e-01,8.616666793823242188e-01,8.606666922569274902e-01,8.575000166893005371e-01,8.551666736602783203e-01,8.746666908264160156e-01,8.766666650772094727e-01,8.766666650772094727e-01,8.759999871253967285e-01,8.761666417121887207e-01,8.763333559036254883e-01,8.758333325386047363e-01,8.759999871253967285e-01,8.763333559036254883e-01,8.763333559036254883e-01,0.000000000000000000e+00
1.535000056028366089e-01,8.266666531562805176e-01,8.516666889190673828e-01,8.708333373069763184e-01,8.838333487510681152e-01,8.920000195503234863e-01,9.048333168029785156e-01,9.088333249092102051e-01,9.103333353996276855e-01,9.098333120346069336e-01,9.068333506584167480e-01,9.198333621025085449e-01,9.200000166893005371e-01,9.204999804496765137e-01,9.211666584014892578e-01,9.208333492279052734e-01,9.208333492279052734e-01,9.208333492279052734e-01,9.208333492279052734e-01,9.208333492279052734e-01,9.208333492279052734e-01,0.000000000000000000e+00
6.033333390951156616e-02,8.261666893959045410e-01,8.736666440963745117e-01,8.918333053588867188e-01,8.921666741371154785e-01,8.946666717529296875e-01,8.980000019073486328e-01,9.003333449363708496e-01,9.003333449363708496e-01,9.001666903495788574e-01,8.998333215713500977e-01,9.096666574478149414e-01,9.108333587646484375e-01,9.108333587646484375e-01,9.110000133514404297e-01,9.108333587646484375e-01,9.106666445732116699e-01,9.108333587646484375e-01,9.106666445732116699e-01,9.108333587646484375e-01,9.108333587646484375e-01,0.000000000000000000e+00
1.030000001192092896e-01,8.186666369438171387e-01,8.696666955947875977e-01,8.901666402816772461e-01,8.964999914169311523e-01,9.028333425521850586e-01,9.123333096504211426e-01,9.179999828338623047e-01,9.206666946411132812e-01,9.241666793823242188e-01,9.250000119209289551e-01,9.333333373069763184e-01,9.343333244323730469e-01,9.340000152587890625e-01,9.338333606719970703e-01,9.331666827201843262e-01,9.340000152587890625e-01,9.340000152587890625e-01,9.343333244323730469e-01,9.344999790191650391e-01,9.344999790191650391e-01,0.000000000000000000e+00
1.101666688919067383e-01,5.715000033378601074e-01,7.606666684150695801e-01,8.051666617393493652e-01,8.823333382606506348e-01,8.981666564941406250e-01,9.106666445732116699e-01,9.163333177566528320e-01,9.241666793823242188e-01,9.253333210945129395e-01,9.266666769981384277e-01,9.281666874885559082e-01,9.278333187103271484e-01,9.276666641235351562e-01,9.281666874885559082e-01,9.275000095367431641e-01,9.278333187103271484e-01,9.279999732971191406e-01,9.283333420753479004e-01,9.284999966621398926e-01,9.283333420753479004e-01,0.000000000000000000e+00
8.100000023841857910e-02,7.031666636466979980e-01,8.528333306312561035e-01,8.831666707992553711e-01,8.964999914169311523e-01,9.026666879653930664e-01,9.036666750907897949e-01,9.035000205039978027e-01,9.064999818801879883e-01,9.114999771118164062e-01,9.160000085830688477e-01,9.323333501815795898e-01,9.330000281333923340e-01,9.334999918937683105e-01,9.338333606719970703e-01,9.340000152587890625e-01,9.343333244323730469e-01,9.343333244323730469e-01,9.344999790191650391e-01,9.348333477973937988e-01,9.351666569709777832e-01,0.000000000000000000e+00
7.999999821186065674e-02,8.203333616256713867e-01,8.218333125114440918e-01,8.209999799728393555e-01,8.201666474342346191e-01,8.184999823570251465e-01,8.184999823570251465e-01,8.209999799728393555e-01,8.213333487510681152e-01,8.201666474342346191e-01,8.206666707992553711e-01,8.213333487510681152e-01,8.220000267028808594e-01,8.220000267028808594e-01,8.228333592414855957e-01,8.228333592414855957e-01,8.228333592414855957e-01,8.226666450500488281e-01,8.224999904632568359e-01,8.221666812896728516e-01,8.216666579246520996e-01,1.000000000000000000e+00
9.283333271741867065e-02,7.836666703224182129e-01,8.015000224113464355e-01,8.033333420753479004e-01,8.059999942779541016e-01,8.100000023841857910e-01,8.133333325386047363e-01,8.134999871253967285e-01,8.140000104904174805e-01,8.151666522026062012e-01,8.149999976158142090e-01,8.213333487510681152e-01,8.209999799728393555e-01,8.216666579246520996e-01,8.211666941642761230e-01,8.213333487510681152e-01,8.220000267028808594e-01,8.218333125114440918e-01,8.216666579246520996e-01,8.213333487510681152e-01,8.209999799728393555e-01,0.000000000000000000e+00
1.191666647791862488e-01,8.385000228881835938e-01,8.985000252723693848e-01,9.219999909400939941e-01,9.348333477973937988e-01,9.431666731834411621e-01,9.458333253860473633e-01,9.496666789054870605e-01,9.521666765213012695e-01,9.538333415985107422e-01,9.559999704360961914e-01,9.571666717529296875e-01,9.574999809265136719e-01,9.576666951179504395e-01,9.583333134651184082e-01,9.586666822433471680e-01,9.578333497047424316e-01,9.576666951179504395e-01,9.576666951179504395e-01,9.578333497047424316e-01,9.578333497047424316e-01,0.000000000000000000e+00
1.653999984264373779e-01,8.478333353996276855e-01,8.901666402816772461e-01,9.010000228881835938e-01,9.089999794960021973e-01,9.126666784286499023e-01,9.148333072662353516e-01,9.150000214576721191e-01,9.153333306312561035e-01,9.171666502952575684e-01,9.168333411216735840e-01,9.186666607856750488e-01,9.201666712760925293e-01,9.203333258628845215e-01,9.211666584014892578e-01,9.211666584014892578e-01,9.211666584014892578e-01,9.210000038146972656e-01,9.211666584014892578e-01,9.215000271797180176e-01,9.216666817665100098e-01,1.000000000000000000e+00
7.549999654293060303e-02,8.458333611488342285e-01,8.895000219345092773e-01,9.018333554267883301e-01,9.103333353996276855e-01,9.183333516120910645e-01,9.185000061988830566e-01,9.213333129882812500e-01,9.198333621025085449e-01,9.226666688919067383e-01,9.215000271797180176e-01,9.225000143051147461e-01,9.225000143051147461e-01,9.225000143051147461e-01,9.223333597183227539e-01,9.226666688919067383e-01,9.223333597183227539e-01,9.225000143051147461e-01,9.219999909400939941e-01,9.221666455268859863e-01,9.219999909400939941e-01,1.000000000000000000e+00
2.029000073671340942e-01,8.581666946411132812e-01,9.139999747276306152e-01,9.221666455268859863e-01,9.301666617393493652e-01,9.333333373069763184e-01,9.348333477973937988e-01,9.363333582878112793e-01,9.375000000000000000e-01,9.375000000000000000e-01,9.384999871253967285e-01,9.381666779518127441e-01,9.384999871253967285e-01,9.381666779518127441e-01,9.381666779518127441e-01,9.375000000000000000e-01,9.380000233650207520e-01,9.383333325386047363e-01,9.376666545867919922e-01,9.381666779518127441e-01,9.384999871253967285e-01,1.000000000000000000e+00
