1.241666674613952637e-01,7.774999737739562988e-01,7.873333096504211426e-01,7.901666760444641113e-01,7.893333435058593750e-01,7.903333306312561035e-01,7.916666865348815918e-01,7.916666865348815918e-01,7.931666374206542969e-01,7.953333258628845215e-01,7.956666946411132812e-01,8.000000119209289551e-01,8.019999861717224121e-01,8.016666769981384277e-01,8.016666769981384277e-01,8.021666407585144043e-01,8.029999732971191406e-01,8.036666512489318848e-01,8.036666512489318848e-01,8.031666874885559082e-01,8.034999966621398926e-01,0.000000000000000000e+00,1.0
1.511666625738143921e-01,7.811666727066040039e-01,7.826666831970214844e-01,7.814999818801879883e-01,7.768333554267883301e-01,7.806666493415832520e-01,7.881666421890258789e-01,7.926666736602783203e-01,7.968333363533020020e-01,8.018333315849304199e-01,8.056666851043701172e-01,8.464999794960021973e-01,8.493333458900451660e-01,8.525000214576721191e-01,8.543333411216735840e-01,8.553333282470703125e-01,8.575000166893005371e-01,8.575000166893005371e-01,8.578333258628845215e-01,8.579999804496765137e-01,8.579999804496765137e-01,0.000000000000000000e+00,0.9
9.683333337306976318e-02,8.408333063125610352e-01,8.638333082199096680e-01,8.756666779518127441e-01,8.858333230018615723e-01,8.898333311080932617e-01,8.939999938011169434e-01,8.946666717529296875e-01,8.963333368301391602e-01,8.989999890327453613e-01,8.995000123977661133e-01,9.173333048820495605e-01,9.194999933242797852e-01,9.198333621025085449e-01,9.210000038146972656e-01,9.219999909400939941e-01,9.243333339691162109e-01,9.240000247955322266e-01,9.243333339691162109e-01,9.250000119209289551e-01,9.248333573341369629e-01,0.000000000000000000e+00,0.5
1.260000020265579224e-01,8.796666860580444336e-01,9.006666541099548340e-01,8.960000276565551758e-01,8.908333182334899902e-01,8.866666555404663086e-01,8.845000267028808594e-01,8.905000090599060059e-01,8.943333625793457031e-01,8.946666717529296875e-01,9.020000100135803223e-01,9.283333420753479004e-01,9.298333525657653809e-01,9.296666383743286133e-01,9.290000200271606445e-01,9.300000071525573730e-01,9.313333630561828613e-01,9.318333268165588379e-01,9.321666955947875977e-01,9.323333501815795898e-01,9.325000047683715820e-01,0.000000000000000000e+00,0.1
8.850000053644180298e-02,8.056666851043701172e-01,8.061666488647460938e-01,8.029999732971191406e-01,8.084999918937683105e-01,8.083333373069763184e-01,8.123333454132080078e-01,8.109999895095825195e-01,8.101666569709777832e-01,8.111666440963745117e-01,8.093333244323730469e-01,8.106666803359985352e-01,8.094999790191650391e-01,8.093333244323730469e-01,8.096666932106018066e-01,8.096666932106018066e-01,8.094999790191650391e-01,8.091666698455810547e-01,8.103333115577697754e-01,8.101666569709777832e-01,8.098333477973937988e-01,1.000000000000000000e+00,1.0
1.359000056982040405e-01,7.981666922569274902e-01,8.015000224113464355e-01,8.013333082199096680e-01,7.961666584014892578e-01,8.003333210945129395e-01,8.013333082199096680e-01,8.040000200271606445e-01,8.051666617393493652e-01,8.080000281333923340e-01,8.081666827201843262e-01,8.081666827201843262e-01,8.100000023841857910e-01,8.111666440963745117e-01,8.130000233650207520e-01,8.113333582878112793e-01,8.125000000000000000e-01,8.115000128746032715e-01,8.108333349227905273e-01,8.121666908264160156e-01,8.128333091735839844e-01,1.000000000000000000e+00,0.9
7.100000232458114624e-02,7.699999809265136719e-01,8.028333187103271484e-01,8.098333477973937988e-01,8.105000257492065430e-01,8.108333349227905273e-01,8.113333582878112793e-01,8.101666569709777832e-01,8.069999814033508301e-01,8.090000152587890625e-01,8.068333268165588379e-01,8.043333292007446289e-01,8.078333139419555664e-01,8.058333396911621094e-01,8.054999709129333496e-01,8.069999814033508301e-01,8.091666698455810547e-01,8.066666722297668457e-01,8.084999918937683105e-01,8.090000152587890625e-01,8.086666464805603027e-01,1.000000000000000000e+00,0.5
1.015999987721443176e-01,6.273333430290222168e-01,6.871666908264160156e-01,6.206666827201843262e-01,5.770000219345092773e-01,5.283333063125610352e-01,5.393333435058593750e-01,5.423333048820495605e-01,5.338333249092102051e-01,5.246666669845581055e-01,4.970000088214874268e-01,4.998333454132080078e-01,5.040000081062316895e-01,5.429999828338623047e-01,5.403333306312561035e-01,5.393333435058593750e-01,5.243333578109741211e-01,4.973333477973937988e-01,4.839999973773956299e-01,4.798333346843719482e-01,4.808333218097686768e-01,1.000000000000000000e+00,0.1
